VariableCode,RegionCode,YearCode,AggValue
pop,CYM,1980,0.01616400000000000
rgdpo,CYM,1981,712.87963867187500000
pop,CYM,1981,0.01679500000000000
rgdpo,CYM,1982,810.85699462890600000
pop,CYM,1982,0.01735700000000000
rgdpo,CYM,1983,939.35900878906300000
pop,CYM,1983,0.01791100000000000
rgdpo,CYM,1984,1053.91528320313000000
pop,CYM,1984,0.01854300000000000
rgdpo,CYM,1985,526.52008056640600000
pop,CYM,1985,0.01931500000000000
rgdpo,CYM,1986,729.66827392578100000
pop,CYM,1986,0.02025400000000000
pop,STP,1979,0.09265200000000000
rgdpo,STP,1980,272.88143920898400000
pop,STP,1980,0.09495300000000000
rgdpo,STP,1981,244.74534606933600000
pop,STP,1981,0.09694700000000000
rgdpo,STP,1982,252.50990295410200000
pop,STP,1982,0.09869200000000000
rgdpo,STP,1983,240.17631530761700000
pop,STP,1983,0.10028500000000000
rgdpo,STP,1984,235.15811157226600000
pop,STP,1984,0.10187100000000000
rgdpo,STP,1985,233.44216918945300000
pop,STP,1985,0.10355700000000000
rgdpo,STP,1986,221.45245361328100000
pop,STP,1986,0.10536400000000000
rgdpo,STP,1987,212.30801391601600000
pop,STP,1987,0.10726400000000000
rgdpo,STP,1988,212.24186706543000000
pop,STP,1988,0.10926800000000000
rgdpo,STP,1989,247.43382263183600000
pop,STP,1989,0.11137300000000000
rgdpo,STP,1990,229.25662231445300000
pop,STP,1990,0.11357500000000000
rgdpo,STP,1991,219.97824096679700000
pop,STP,1991,0.11590000000000000
rgdpo,STP,1992,228.78643798828100000
pop,STP,1992,0.11834600000000000
rgdpo,STP,1993,207.61389160156300000
pop,STP,1993,0.12084900000000000
rgdpo,STP,1994,208.29866027832000000
pop,STP,1994,0.12331800000000000
rgdpo,STP,1995,207.96038818359400000
pop,STP,1995,0.12569400000000000
rgdpo,STP,1996,209.98870849609400000
pop,STP,1996,0.12794600000000000
rgdpo,STP,1997,226.53921508789100000
pop,STP,1997,0.13011000000000000
rgdpo,STP,1998,280.58963012695300000
pop,STP,1998,0.13228400000000000
rgdpo,STP,1999,267.88079833984400000
pop,STP,1999,0.13460200000000000
rgdpo,STP,2000,275.72116088867200000
pop,STP,2000,0.13716400000000000
rgdpo,STP,2001,307.49777221679700000
pop,STP,2001,0.14000300000000000
rgdpo,STP,2002,308.59902954101600000
pop,STP,2002,0.14308500000000000
rgdpo,STP,2003,316.44174194335900000
pop,STP,2003,0.14635700000000000
rgdpo,STP,2004,339.26440429687500000
pop,STP,2004,0.14973200000000000
rgdpo,STP,2005,376.88684082031300000
pop,STP,2005,0.15314600000000000
rgdpo,STP,2006,393.76049804687500000
pop,STP,2006,0.15658400000000000
rgdpo,STP,2007,391.01483154296900000
pop,STP,2007,0.16006400000000000
rgdpo,STP,2008,416.91717529296900000
pop,STP,2008,0.16359500000000000
rgdpo,STP,2009,405.37326049804700000
pop,STP,2009,0.16719600000000000
pop,TUR,2005,67.86061700000000000
rgdpo,TUR,2006,938834.93750000000000000
pop,TUR,2006,68.70472100000000000
rgdpo,TUR,2007,1005585.56250000000000000
pop,TUR,2007,69.51549200000000000
rgdpo,TUR,2008,1079566.25000000000000000
pop,TUR,2008,70.34435700000000000
rgdpo,TUR,2009,1055669.62500000000000000
pop,TUR,2009,71.26130700000000000
rgdpo,TWN,1960,25570.51367187500000000
pop,TWN,1960,10.66770500000000000
rgdpo,TWN,1961,27168.04296875000000000
pop,TWN,1961,11.03038500000000000
rgdpo,TWN,1962,29304.05273437500000000
pop,TWN,1962,11.39251300000000000
rgdpo,TWN,1963,32300.51562500000000000
pop,TWN,1963,11.76210100000000000
rgdpo,TWN,1964,36037.30078125000000000
pop,TWN,1964,12.13714300000000000
rgdpo,TWN,1965,40147.93750000000000000
pop,TWN,1965,12.51186300000000000
rgdpo,TWN,1966,43652.89843750000000000
pop,TWN,1966,12.87415300000000000
rgdpo,TWN,1967,48594.32031250000000000
pop,TWN,1967,13.21034400000000000
rgdpo,TWN,1968,53457.04296875000000000
pop,TWN,1968,13.54853700000000000
rgdpo,TWN,1969,58433.90625000000000000
pop,TWN,1969,14.06898400000000000
rgdpo,TWN,1970,65118.03125000000000000
pop,TWN,1970,14.58294400000000000
rgdpo,TWN,1971,73694.75000000000000000
pop,TWN,1971,14.91356400000000000
rgdpo,TWN,1972,83732.96093750000000000
pop,TWN,1972,15.22049500000000000
rgdpo,TWN,1973,94485.08593750000000000
pop,TWN,1973,15.50512100000000000
rgdpo,TWN,1974,96876.64062500000000000
pop,TWN,1974,15.78481700000000000
rgdpo,TWN,1975,101094.06250000000000000
pop,TWN,1975,16.07512800000000000
rgdpo,TWN,1976,116359.82031250000000000
pop,TWN,1976,16.40141300000000000
rgdpo,TWN,1977,129022.46093750000000000
pop,TWN,1977,16.73089500000000000
rgdpo,TWN,1978,147011.57812500000000000
pop,TWN,1978,17.04227200000000000
rgdpo,TWN,1979,159566.04687500000000000
pop,TWN,1979,17.37277900000000000
rgdpo,TWN,1980,171683.68750000000000000
pop,TWN,1980,17.70453800000000000
rgdpo,TWN,1981,182686.07812500000000000
pop,TWN,1981,18.02998200000000000
rgdpo,TWN,1982,190769.81250000000000000
pop,TWN,1982,18.35485500000000000
rgdpo,TWN,1983,208036.76562500000000000
pop,TWN,1983,18.65314600000000000
rgdpo,TWN,1984,230084.59375000000000000
pop,TWN,1984,18.92986600000000000
rgdpo,TWN,1985,233440.04687500000000000
pop,TWN,1985,19.19151000000000000
rgdpo,TWN,1986,270996.12500000000000000
pop,TWN,1986,19.41145400000000000
rgdpo,TWN,1987,313425.75000000000000000
pop,TWN,1987,19.61704600000000000
rgdpo,TWN,1988,333539.09375000000000000
rgdpo,SGP,1962,5755.98974609375000000
pop,SGP,1962,1.74983219455270000
rgdpo,SGP,1963,6711.29003906250000000
pop,SGP,1963,1.79462270287267000
rgdpo,SGP,1964,6817.44921875000000000
pop,SGP,1964,1.84121289314712000
rgdpo,SGP,1965,7445.47998046875000000
pop,SGP,1965,1.88650337933457000
rgdpo,SGP,1966,8416.15527343750000000
pop,SGP,1966,1.93399341058627000
rgdpo,SGP,1967,9766.41015625000000000
pop,SGP,1967,1.97718434728299000
rgdpo,SGP,1968,10928.56445312500000000
pop,SGP,1968,2.01157722290700000
pop,TGO,1982,2.91514800000000000
rgdpo,TGO,1983,4495.05029296875000000
pop,TGO,1983,3.02637800000000000
rgdpo,TGO,1984,4400.32714843750000000
pop,TGO,1984,3.14035500000000000
rgdpo,TGO,1985,4504.36962890625000000
pop,TGO,1985,3.25299500000000000
rgdpo,TGO,1986,4669.18017578125000000
pop,TGO,1986,3.36344800000000000
rgdpo,TGO,1987,4663.33349609375000000
pop,TGO,1987,3.47245900000000000
rgdpo,TGO,1988,4910.55859375000000000
pop,TGO,1988,3.57948900000000000
rgdpo,TGO,1989,5216.77246093750000000
pop,TGO,1989,3.68430900000000000
rgdpo,TGO,1990,5481.26367187500000000
pop,TGO,1990,3.78694200000000000
rgdpo,TGO,1991,5195.72265625000000000
pop,TGO,1991,3.88685800000000000
rgdpo,TGO,1992,5216.45312500000000000
pop,TGO,1992,3.98435600000000000
rgdpo,TGO,1993,4291.98974609375000000
pop,TGO,1993,4.08139800000000000
rgdpo,TGO,1994,4820.41894531250000000
pop,TGO,1994,4.18068900000000000
rgdpo,TGO,1995,4913.00146484375000000
pop,TGO,1995,4.28428600000000000
rgdpo,TGO,1996,5880.25048828125000000
pop,TGO,1996,4.39294100000000000
rgdpo,TGO,1997,6392.05859375000000000
pop,TGO,1997,4.50646500000000000
rgdpo,TGO,1998,5609.94873046875000000
pop,TGO,1998,4.62482600000000000
rgdpo,TGO,1999,6134.49218750000000000
pop,TGO,1999,4.74766500000000000
rgdpo,TGO,2000,5831.60888671875000000
pop,TGO,2000,4.87473500000000000
rgdpo,TGO,2001,5839.53173828125000000
pop,TGO,2001,5.00622300000000000
rgdpo,TGO,2002,6211.29492187500000000
pop,TGO,2002,5.14241900000000000
rgdpo,TGO,2003,5999.28955078125000000
pop,TGO,2003,5.28324600000000000
rgdpo,TGO,2004,6220.49218750000000000
pop,TGO,2004,5.42855200000000000
rgdpo,TGO,2005,6342.12060546875000000
pop,TGO,2005,5.57821900000000000
rgdpo,TGO,2006,12899.86914062500000000
pop,TGO,2006,5.73217500000000000
rgdpo,TGO,2007,7932.08300781250000000
pop,TGO,2007,5.89041400000000000
rgdpo,TGO,2008,6787.47558593750000000
pop,TGO,2008,6.05293700000000000
rgdpo,TGO,2009,7391.96875000000000000
pop,TGO,2009,6.21976100000000000
pop,HRV,2003,4.39029100000000000
rgdpo,HRV,2004,69008.86718750000000000
pop,HRV,2004,4.38504500000000000
rgdpo,HRV,2005,73080.83593750000000000
pop,HRV,2005,4.37805600000000000
rgdpo,HRV,2006,75577.91406250000000000
pop,HRV,2006,4.36851800000000000
rgdpo,HRV,2007,82951.71093750000000000
pop,HRV,2007,4.35711400000000000
rgdpo,HRV,2008,88560.03906250000000000
pop,HRV,2008,4.34415100000000000
rgdpo,HRV,2009,83636.41406250000000000
pop,HRV,2009,4.33039900000000000
rgdpo,SVN,1990,34268.70312500000000000
pop,SVN,1990,2.00652000000000000
rgdpo,SVN,1991,31232.46484375000000000
pop,SVN,1991,2.00791800000000000
rgdpo,SVN,1992,29768.87304687500000000
pop,SVN,1992,2.00553500000000000
rgdpo,SVN,1993,32025.88671875000000000
pop,SVN,1993,2.00078300000000000
rgdpo,SVN,1994,33913.55468750000000000
pop,SVN,1994,1.99561500000000000
rgdpo,SVN,1995,36630.89453125000000000
pop,SVN,1995,1.99148700000000000
rgdpo,SVN,1996,38057.16796875000000000
pop,SVN,1996,1.98904200000000000
rgdpo,SVN,1997,38873.41796875000000000
pop,SVN,1997,1.98807700000000000
rgdpo,SVN,1998,38664.57031250000000000
pop,SVN,1998,1.98816600000000000
rgdpo,SVN,1999,39833.94921875000000000
pop,SVN,1999,1.98852700000000000
rgdpo,SVN,2000,41548.71875000000000000
pop,SVN,2000,1.98865200000000000
rgdpo,SVN,2001,42140.42968750000000000
pop,SVN,2001,1.98828700000000000
rgdpo,SVN,2002,43393.28906250000000000
pop,SVN,2002,1.98785500000000000
rgdpo,SVN,2003,43712.80468750000000000
pop,SVN,2003,1.98830400000000000
rgdpo,SVN,2004,45543.98828125000000000
pop,SVN,2004,1.99092400000000000
rgdpo,SVN,2005,48274.91015625000000000
pop,SVN,2005,1.99652200000000000
rgdpo,SVN,2006,48081.08593750000000000
pop,SVN,2006,2.00556600000000000
rgdpo,SVN,2007,50205.52734375000000000
pop,SVN,2007,2.01745200000000000
rgdpo,SVN,2008,55571.04687500000000000
pop,SVN,2008,2.03059900000000000
rgdpo,SVN,2009,51596.71875000000000000
pop,SVN,2009,2.04280400000000000
pop,EST,1996,1.41778600000000000
rgdpo,EST,1997,13430.91796875000000000
pop,EST,1997,1.40971800000000000
rgdpo,EST,1998,14355.01367187500000000
pop,EST,1998,1.40638800000000000
rgdpo,CPV,1996,1082.04272460938000000
pop,CPV,1996,0.39950800000000000
rgdpo,CPV,1997,1052.78698730469000000
pop,CPV,1997,0.40980500000000000
rgdpo,CPV,1998,1184.93933105469000000
pop,CPV,1998,0.41988400000000000
rgdpo,CPV,1999,1391.74658203125000000
pop,CPV,1999,0.42957600000000000
rgdpo,CPV,2000,1514.77026367188000000
pop,CPV,2000,0.43873700000000000
rgdpo,CPV,2001,1584.66650390625000000
pop,CPV,2001,0.44735700000000000
rgdpo,CPV,2002,1648.39892578125000000
pop,CPV,2002,0.45539600000000000
rgdpo,CPV,2003,1739.60461425781000000
pop,CPV,2003,0.46267500000000000
rgdpo,CPV,2004,1882.84594726563000000
pop,CPV,2004,0.46898500000000000
rgdpo,CPV,2005,1930.73388671875000000
pop,CPV,2005,0.47422400000000000
rgdpo,CPV,2006,2034.08044433594000000
pop,CPV,2006,0.47826500000000000
rgdpo,CPV,2007,2327.88842773438000000
pop,CPV,2007,0.48127800000000000
rgdpo,CPV,2008,2571.96679687500000000
pop,CPV,2008,0.48382400000000000
rgdpo,CPV,2009,2643.35766601563000000
pop,CPV,2009,0.48667300000000000
rgdpo,EST,1999,14893.92480468750000000
pop,EST,1999,1.40382100000000000
rgdpo,EST,2000,16401.39453125000000000
pop,EST,2000,1.39914500000000000
rgdpo,EST,2001,17232.45507812500000000
pop,EST,2001,1.39175400000000000
rgdpo,EST,2002,18260.47265625000000000
pop,EST,2002,1.38273500000000000
rgdpo,EST,2003,19065.42578125000000000
pop,EST,2003,1.37289000000000000
rgdpo,EST,2004,19983.98632812500000000
pop,EST,2004,1.36354900000000000
rgdpo,EST,2005,22962.47265625000000000
pop,EST,2005,1.35566200000000000
rgdpo,EST,2006,24588.35156250000000000
pop,EST,2006,1.34936900000000000
rgdpo,EST,2007,27436.10742187500000000
pop,EST,2007,1.34423300000000000
rgdpo,EST,2008,28050.53125000000000000
pop,EST,2008,1.33994100000000000
rgdpo,EST,2009,25151.43359375000000000
pop,EST,2009,1.33601300000000000
rgdpo,HUN,1970,53901.28906250000000000
pop,HUN,1970,10.34555300000000000
rgdpo,HUN,1971,57689.92578125000000000
pop,HUN,1971,10.38170500000000000
rgdpo,HUN,1972,59059.64453125000000000
pop,HUN,1972,10.41741900000000000
rgdpo,HUN,1973,61621.29296875000000000
pop,HUN,1973,10.45450200000000000
rgdpo,HUN,1974,64790.98046875000000000
pop,HUN,1974,10.49544200000000000
rgdpo,HUN,1975,67689.37500000000000000
pop,HUN,1975,10.54134400000000000
rgdpo,HUN,1976,74220.78125000000000000
pop,HUN,1976,10.59398900000000000
rgdpo,HUN,1977,83365.90625000000000000
pop,HUN,1977,10.65097500000000000
rgdpo,HUN,1978,93778.64843750000000000
pop,HUN,1978,10.70418700000000000
rgdpo,HUN,1979,101018.24218750000000000
pop,HUN,1979,10.74269400000000000
rgdpo,HUN,1980,109653.60937500000000000
pop,HUN,1980,10.75902200000000000
rgdpo,HUN,1981,111345.74218750000000000
pop,HUN,1981,10.75027000000000000
rgdpo,HUN,1982,112281.24218750000000000
pop,HUN,1982,10.71974900000000000
rgdpo,HUN,1983,111011.74218750000000000
pop,HUN,1983,10.67396300000000000
rgdpo,HUN,1984,111839.10937500000000000
pop,HUN,1984,10.62255900000000000
rgdpo,HUN,1985,111432.67187500000000000
pop,HUN,1985,10.57297500000000000
rgdpo,HUN,1986,117148.59375000000000000
pop,HUN,1986,10.52656100000000000
rgdpo,HUN,1987,125148.37500000000000000
pop,HUN,1987,10.48236400000000000
rgdpo,HUN,1988,126438.79687500000000000
pop,HUN,1988,10.44272100000000000
rgdpo,HUN,1989,130312.10156250000000000
pop,HUN,1989,10.40985400000000000
rgdpo,HUN,1990,130411.65625000000000000
pop,HUN,1990,10.38506100000000000
rgdpo,HUN,1991,118674.57031250000000000
pop,HUN,1991,10.37022300000000000
rgdpo,HUN,1992,119280.24218750000000000
pop,HUN,1992,10.36466100000000000
rgdpo,HUN,1993,127498.36718750000000000
pop,HUN,1993,10.36379700000000000
rgdpo,HUN,1994,134203.68750000000000000
pop,HUN,1994,10.36113400000000000
rgdpo,HUN,1995,137237.15625000000000000
pop,HUN,1995,10.35199400000000000
rgdpo,HUN,1996,135652.34375000000000000
pop,HUN,1996,10.33487600000000000
rgdpo,HUN,1997,137299.70312500000000000
pop,HUN,1997,10.31122700000000000
rgdpo,HUN,1998,140583.75000000000000000
pop,HUN,1998,10.28293700000000000
rgdpo,HUN,1999,144869.85937500000000000
pop,HUN,1999,10.25311000000000000
rgdpo,HUN,2000,153386.15625000000000000
pop,HUN,2000,10.22411300000000000
rgdpo,HUN,2001,165198.51562500000000000
pop,HUN,2001,10.19597800000000000
rgdpo,HUN,2002,173977.59375000000000000
pop,HUN,2002,10.16810100000000000
rgdpo,HUN,2003,174458.39062500000000000
pop,HUN,2003,10.14147100000000000
rgdpo,HUN,2004,172741.62500000000000000
pop,HUN,2004,10.11721300000000000
rgdpo,HUN,2005,184161.46875000000000000
pop,HUN,2005,10.09596400000000000
rgdpo,HUN,2006,182762.98437500000000000
pop,HUN,2006,10.07846100000000000
rgdpo,HUN,2007,185643.32812500000000000
pop,HUN,2007,10.06413800000000000
rgdpo,HUN,2008,198735.78125000000000000
pop,HUN,2008,10.05069900000000000
rgdpo,HUN,2009,194265.39062500000000000
pop,HUN,2009,10.03495100000000000
rgdpo,MRT,1960,1131.04138183594000000
pop,MRT,1960,0.99561212187597000
rgdpo,MRT,1961,972.62438964843800000
pop,MRT,1961,1.00848306563038000
rgdpo,MRT,1962,1069.02624511719000000
pop,MRT,1962,1.02179141795743000
rgdpo,MRT,1963,1144.38586425781000000
pop,MRT,1963,1.03555066863096000
rgdpo,MRT,1964,1747.16674804688000000
pop,MRT,1964,1.04987659602499000
rgdpo,MRT,1965,2053.64111328125000000
pop,MRT,1965,1.06478789462928000
rgdpo,MRT,1966,2060.12841796875000000
pop,MRT,1966,1.08030421490178000
rgdpo,MRT,1967,2222.29052734375000000
pop,MRT,1967,1.09644605705001000
rgdpo,MRT,1968,2524.05395507813000000
pop,MRT,1968,1.11323392128149000
rgdpo,MRT,1969,2463.52026367188000000
pop,MRT,1969,1.13071326919627000
rgdpo,MRT,1970,2756.81152343750000000
pop,MRT,1970,1.14890800000000000
rgdpo,MRT,1971,2776.84985351563000000
pop,MRT,1971,1.18294500000000000
rgdpo,MRT,1972,2881.88696289063000000
pop,NIC,1971,2.47265600000000000
rgdpo,NIC,1972,15660.61718750000000000
pop,NIC,1972,2.54977900000000000
rgdpo,NIC,1973,17636.94335937500000000
pop,NIC,1973,2.62950300000000000
rgdpo,NIC,1974,20346.00781250000000000
pop,NIC,1974,2.71184700000000000
rgdpo,NIC,1975,18750.69140625000000000
pop,NIC,1975,2.79674800000000000
rgdpo,NIC,1976,20367.39062500000000000
pop,NIC,1976,2.88415600000000000
rgdpo,NIC,1977,23437.09570312500000000
pop,NIC,1977,2.97380500000000000
rgdpo,NIC,1978,19683.64648437500000000
pop,NIC,1978,3.06511800000000000
rgdpo,NIC,1979,12459.55371093750000000
pop,NIC,1979,3.15735600000000000
rgdpo,NIC,1980,16257.73828125000000000
pop,NIC,1980,3.24991000000000000
rgdpo,NIC,1981,16909.33593750000000000
pop,NIC,1981,3.34266600000000000
rgdpo,NIC,1982,16113.70312500000000000
pop,NIC,1982,3.43552700000000000
rgdpo,NIC,1983,17081.92382812500000000
pop,NIC,1983,3.52793500000000000
rgdpo,NIC,1984,16996.62304687500000000
pop,NIC,1984,3.61925200000000000
rgdpo,NIC,1985,17339.02148437500000000
pop,NIC,1985,3.70909100000000000
rgdpo,NIC,1986,16542.88867187500000000
pop,NIC,1986,3.79691400000000000
rgdpo,NIC,1987,17215.94335937500000000
pop,NIC,1987,3.88294000000000000
rgdpo,NIC,1988,13278.21875000000000000
pop,NIC,1988,3.96845300000000000
rgdpo,NIC,1989,12339.04882812500000000
pop,NIC,1989,4.05526200000000000
rgdpo,NIC,1990,12517.16503906250000000
pop,NIC,1990,4.14456400000000000
rgdpo,NIC,1991,13087.69921875000000000
pop,NIC,1991,4.23680500000000000
rgdpo,NIC,1992,13040.79101562500000000
pop,NIC,1992,4.33127300000000000
rgdpo,NIC,1993,12738.57617187500000000
pop,NIC,1993,4.42657700000000000
rgdpo,NIC,1994,13510.49511718750000000
pop,NIC,1994,4.52072700000000000
rgdpo,NIC,1995,14358.28808593750000000
pop,NIC,1995,4.61222900000000000
rgdpo,NIC,1996,14996.80566406250000000
pop,NIC,1996,4.70077700000000000
rgdpo,NIC,1997,15642.87988281250000000
pop,NIC,1997,4.78664100000000000
rgdpo,NIC,1998,16449.65429687500000000
pop,NIC,1998,4.86962700000000000
rgdpo,NIC,1999,17304.99414062500000000
pop,NIC,1999,4.94966100000000000
rgdpo,NIC,2000,17808.61132812500000000
pop,NIC,2000,5.02679200000000000
rgdpo,NIC,2001,18223.61328125000000000
pop,NIC,2001,5.10075000000000000
rgdpo,NIC,2002,18189.75390625000000000
pop,NIC,2002,5.17173600000000000
rgdpo,NIC,2003,18578.06640625000000000
pop,NIC,2003,5.24087600000000000
rgdpo,NIC,2004,19233.12890625000000000
pop,NIC,2004,5.30970300000000000
rgdpo,NIC,2005,20412.55859375000000000
pop,NIC,2005,5.37932700000000000
rgdpo,NIC,2006,20723.74609375000000000
pop,NIC,2006,5.45021700000000000
rgdpo,NIC,2007,21800.24218750000000000
pop,NIC,2007,5.52211900000000000
rgdpo,NIC,2008,22618.65039062500000000
pop,NIC,2008,5.59452400000000000
rgdpo,NIC,2009,22198.44531250000000000
pop,NIC,2009,5.66659500000000000
rgdpo,PRT,1960,35564.56250000000000000
pop,PRT,1960,8.66316230998602000
rgdpo,PRT,1961,37551.26953125000000000
pop,PRT,1961,8.65788980969219000
rgdpo,PRT,1962,40146.67968750000000000
pop,PRT,1962,8.64696082260837000
rgdpo,PRT,1963,42508.38281250000000000
pop,PRT,1963,8.70620628195300000
rgdpo,PRT,1964,44216.73046875000000000
pop,PRT,1964,8.74541587447966000
rgdpo,PRT,1965,47343.59375000000000000
pop,PRT,1965,8.75150297469750000
rgdpo,PRT,1966,48513.90234375000000000
pop,PRT,1966,8.73228170780356000
rgdpo,PRT,1967,52169.12109375000000000
pop,PRT,1967,8.72672121763761000
rgdpo,PRT,1968,59202.98046875000000000
pop,PRT,1968,8.73827372565092000
rgdpo,PRT,1969,60976.66796875000000000
pop,PRT,1969,8.72116164172522000
rgdpo,PRT,1970,65582.75000000000000000
pop,PRT,1970,8.67035200000000000
rgdpo,PRT,1971,70490.47656250000000000
pop,PRT,1971,8.71787100000000000
rgdpo,PRT,1972,76117.30468750000000000
pop,PRT,1972,8.80601600000000000
rgdpo,PRT,1973,84469.61718750000000000
pop,PRT,1973,8.92392800000000000
rgdpo,SXM,2005,996.05834960937500000
pop,SXM,2005,0.03252800000000000
rgdpo,SXM,2006,1161.25000000000000000
pop,SXM,2006,0.03251200000000000
rgdpo,SXM,2007,1127.22680664063000000
pop,SXM,2007,0.03244300000000000
rgdpo,SXM,2008,1188.47399902344000000
pop,SXM,2008,0.03243200000000000
rgdpo,SXM,2009,1111.12268066406000000
pop,SXM,2009,0.03262700000000000
rgdpo,THA,1960,29706.19335937500000000
pop,THA,1960,27.35997951429980000
rgdpo,THA,1961,31590.07812500000000000
pop,THA,1961,28.21853167897350000
rgdpo,THA,1962,33442.84765625000000000
pop,THA,1962,29.10090522265330000
rgdpo,THA,1963,35799.04296875000000000
pop,THA,1963,30.00621625628630000
rgdpo,THA,1964,38770.86328125000000000
pop,THA,1964,30.93388816555470000
rgdpo,THA,1965,43258.16796875000000000
pop,THA,1965,31.88394560830760000
pop,MDV,2004,0.29991700000000000
rgdpo,MDV,2005,3738.83227539063000000
pop,MDV,2005,0.30496800000000000
rgdpo,MDV,2006,5241.97509765625000000
pop,MDV,2006,0.31016800000000000
rgdpo,MDV,2007,6457.55761718750000000
pop,MDV,2007,0.31551500000000000
rgdpo,MDV,2008,6212.64550781250000000
pop,MDV,2008,0.32102600000000000
rgdpo,MDV,2009,4212.94287109375000000
pop,MDV,2009,0.32671300000000000
rgdpo,MKD,1990,14170.84277343750000000
pop,MKD,1990,1.99622700000000000
rgdpo,MKD,1991,13835.97753906250000000
pop,MKD,1991,1.98845800000000000
rgdpo,MKD,1992,12889.84179687500000000
pop,MKD,1992,1.97703300000000000
rgdpo,MKD,1993,13006.93945312500000000
pop,MKD,1993,1.96492400000000000
rgdpo,MKD,1994,13188.75683593750000000
pop,MKD,1994,1.95616500000000000
rgdpo,VGB,1989,189.94430541992200000
pop,VGB,1989,0.01589600000000000
rgdpo,VGB,1990,185.96424865722700000
pop,VGB,1990,0.01645900000000000
rgdpo,VGB,1991,214.91818237304700000
pop,VGB,1991,0.01693700000000000
rgdpo,VGB,1992,215.11434936523400000
pop,VGB,1992,0.01734300000000000
rgdpo,VGB,1993,269.10507202148400000
pop,VGB,1993,0.01770000000000000
rgdpo,VGB,1994,401.38977050781300000
pop,VGB,1994,0.01805100000000000
rgdpo,VGB,1995,479.94689941406300000
pop,VGB,1995,0.01842500000000000
rgdpo,VGB,1996,524.96209716796900000
pop,VGB,1996,0.01883400000000000
rgdpo,VGB,1997,676.41772460937500000
pop,VGB,1997,0.01927000000000000
rgdpo,VGB,1998,532.64312744140600000
pop,VGB,1998,0.01972600000000000
rgdpo,VGB,1999,514.81994628906300000
pop,VGB,1999,0.02018600000000000
rgdpo,VGB,2000,659.18579101562500000
pop,VGB,2000,0.02064300000000000
rgdpo,VGB,2001,813.81140136718800000
pop,VGB,2001,0.02108700000000000
rgdpo,VGB,2002,861.45031738281300000
pop,VGB,2002,0.02153000000000000
rgdpo,VGB,2003,711.02618408203100000
pop,VGB,2003,0.02200000000000000
rgdpo,VGB,2004,561.79034423828100000
pop,VGB,2004,0.02253800000000000
rgdpo,VGB,2005,687.94403076171900000
pop,VGB,2005,0.02316900000000000
rgdpo,VGB,2006,830.56811523437500000
pop,VGB,2006,0.02390800000000000
rgdpo,VGB,2007,723.20263671875000000
pop,VGB,2007,0.02473500000000000
rgdpo,VGB,2008,693.40716552734400000
pop,VGB,2008,0.02560400000000000
rgdpo,VGB,2009,709.06915283203100000
pop,VGB,2009,0.02645000000000000
rgdpo,MKD,2008,22166.74609375000000000
pop,MKD,2008,2.05526600000000000
rgdpo,MKD,2009,23244.35742187500000000
pop,MKD,2009,2.05892000000000000
pop,MAR,2009,31.71495800000000000
rgdpo,QAT,1970,10189.08007812500000000
pop,QAT,1970,0.10932900000000000
rgdpo,QAT,1971,11203.41796875000000000
pop,QAT,1971,0.11924600000000000
rgdpo,QAT,1972,12453.16210937500000000
pop,QAT,1972,0.13037700000000000
rgdpo,QAT,1973,13815.16503906250000000
pop,QAT,1973,0.14211100000000000
rgdpo,QAT,1974,14514.31835937500000000
pop,QAT,1974,0.15359300000000000
rgdpo,QAT,1975,15368.58007812500000000
pop,QAT,1975,0.16433300000000000
rgdpo,QAT,1976,17172.73828125000000000
pop,QAT,1976,0.17375900000000000
rgdpo,QAT,1977,14998.52636718750000000
pop,QAT,1977,0.18237000000000000
rgdpo,QAT,1978,16910.03906250000000000
pop,QAT,1978,0.19201800000000000
rgdpo,QAT,1979,18240.32421875000000000
pop,QAT,1979,0.20524400000000000
rgdpo,QAT,1980,18474.36132812500000000
pop,QAT,1980,0.22371500000000000
rgdpo,QAT,1981,16452.22656250000000000
pop,QAT,1981,0.24805300000000000
rgdpo,QAT,1982,14782.27539062500000000
pop,QAT,1982,0.27724200000000000
rgdpo,QAT,1983,14423.53613281250000000
pop,QAT,1983,0.30927600000000000
rgdpo,QAT,1984,15182.63378906250000000
pop,QAT,1984,0.34128600000000000
rgdpo,QAT,1985,12609.79882812500000000
pop,QAT,1985,0.37107100000000000
rgdpo,QAT,1986,9980.99023437500000000
pop,QAT,1986,0.39832600000000000
rgdpo,QAT,1987,10985.60058593750000000
pop,QAT,1987,0.42332700000000000
rgdpo,QAT,1988,11083.18750000000000000
pop,QAT,1988,0.44520300000000000
rgdpo,QAT,1989,12359.63183593750000000
pop,QAT,1989,0.46306200000000000
rgdpo,QAT,1990,15470.19042968750000000
pop,QAT,1990,0.47647800000000000
rgdpo,QAT,1991,13070.08984375000000000
pop,QAT,1991,0.48511400000000000
rgdpo,QAT,1992,13349.67480468750000000
pop,QAT,1992,0.48966800000000000
rgdpo,QAT,1993,12901.34082031250000000
pop,QAT,1993,0.49212000000000000
rgdpo,QAT,1994,12974.05859375000000000
pop,QAT,1994,0.49517900000000000
rgdpo,QAT,1995,14138.00683593750000000
pop,QAT,1995,0.50101900000000000
rgdpo,QAT,1996,14385.37109375000000000
pop,QAT,1996,0.51186400000000000
rgdpo,QAT,1997,18855.91601562500000000
pop,QAT,1997,0.52821300000000000
